sample	GenotypeRate	Heterozygosity	conScore
786	coarNOTs.7727.21	0.805031446540881	0.30398322851153	0.0206896551724138
787	coarNOTs.7728.21	0.775681341719078	0.312368972746331	0.0134228187919463
788	coarNOTs.7729.21	0.939203354297694	0.343815513626834	0.024390243902439
789	coarNOTs.7730.21	0.985324947589098	0.333333333333333	0.0440251572327044
790	coarNOTs.7731.21	0.872117400419287	0.440251572327044	0.171428571428571
791	coarNOTs.7732.21	0.918238993710692	0.322851153039832	0.025974025974026
792	coarNOTs.7733.21	0.89937106918239	0.480083857442348	0.336244541484716
793	coarNOTs.7734.21	0.962264150943396	0.377358490566038	0.0555555555555556
794	coarNOTs.7735.21	0.939203354297694	0.39622641509434	0.100529100529101
795	coarNOTs.7736.21	0.813417190775681	0.30188679245283	0.0416666666666667
796	coarNOTs.7737.21	0.756813417190776	0.268343815513627	0
797	coarNOTs.7738.21	0.970649895178197	0.322851153039832	0.0454545454545455
798	coarNOTs.7739.21	0.918238993710692	0.358490566037736	0.0350877192982456
799	coarNOTs.7740.21	0.926624737945493	0.306079664570231	0.0205479452054795
800	coarNOTs.7741.21	0.758909853249476	0.234800838574423	0.0267857142857143
801	coarNOTs.7742.21	0.962264150943396	0.356394129979036	0.0176470588235294
802	coarNOTs.7743.21	0.962264150943396	0.339622641509434	0.0185185185185185
803	coarNOTs.7744.21	0.941299790356394	0.331236897274633	0.0506329113924051
804	coarNOTs.7745.21	0.916142557651992	0.318658280922432	0.0263157894736842
805	coarNOTs.7746.21	0.951781970649895	0.30398322851153	0.0413793103448276
806	coarNOTs.7747.21	0.937106918238994	0.337526205450734	0.0248447204968944
807	coarNOTs.7748.21	0.89727463312369	0.29769392033543	0.0352112676056338
808	coarNOTs.7749.21	0.928721174004193	0.364779874213836	0.0632183908045977
809	coarNOTs.7750.21	0.926624737945493	0.348008385744235	0.0903614457831325
810	coarNOTs.7751.21	0.905660377358491	0.310272536687631	0.0135135135135135
811	coarNOTs.7752.21	0.851153039832285	0.343815513626834	0.00609756097560976
812	coarNOTs.7753.21	0.960167714884696	0.343815513626834	0.0548780487804878
813	coarNOTs.7754.21	0.989517819706499	0.358490566037736	0.064327485380117
814	coarNOTs.7755.21	0.951781970649895	0.29979035639413	0.020979020979021
815	coarNOTs.7756.21	0.985324947589098	0.362683438155136	0.0635838150289017
816	coarNOTs.7757.21	0.949685534591195	0.327044025157233	0.0256410256410256
817	coarNOTs.7758.21	0.905660377358491	0.406708595387841	0.164948453608247
818	coarNOTs.7759.21	0.968553459119497	0.345911949685535	0.0181818181818182
819	coarNOTs.7760.21	0.930817610062893	0.329140461215933	0.0318471337579618
820	coarNOTs.7761.21	0.955974842767296	0.345911949685535	0.0484848484848485
821	coarNOTs.7762.21	0.939203354297694	0.312368972746331	0.0402684563758389
822	coarNOTs.8.20	0.771488469601677	0.245283018867925	0
823	coarNOTs.9.20	0.794549266247379	0.272536687631027	0
824	coarROGs.2751.21	0.691823899371069	0.0146750524109015	0.142857142857143
825	coarROGs.2752.21	0	0	NA
826	coarROGs.2753.21	0	0	NA
827	coarROGs.2754.21	0	0	NA
828	coarROGs.2755.21	0	0	NA
829	coarROGs.2756.21	0.895178197064989	0.010482180293501	0.2
830	coarRUPs.041.20	0.932914046121593	0.341719077568134	0.0122699386503067
831	coarRUPs.042.20	0.974842767295597	0.343815513626834	0.0548780487804878
832	coarRUPs.043.20	0.968553459119497	0.368972746331237	0.0852272727272727
833	coarRUPs.044.20	0.935010482180293	0.379454926624738	0.0110497237569061
834	coarRUPs.045.20	0.882599580712788	0.322851153039832	0.0324675324675325
835	coarRUPs.046.20	0.941299790356394	0.348008385744235	0.0180722891566265
836	coarRUPs.047.20	0.937106918238994	0.387840670859539	0.0594594594594595
837	coarRUPs.048.20	0.943396226415094	0.339622641509434	0.0555555555555556
838	coarRUPs.049.20	0.890985324947589	0.373165618448637	0.0224719101123595
839	coarRUPs.050.20	0.911949685534591	0.312368972746331	0.0201342281879195
840	coarRUPs.051.20	0.972746331236897	0.333333333333333	0.0377358490566038
841	coarRUPs.052.20	0.920335429769392	0.366876310272537	0.0228571428571429
842	coarRUPs.053.20	0.922431865828092	0.341719077568134	0.0184049079754601
843	coarRUPs.054.20	0.970649895178197	0.360587002096436	0.0581395348837209
844	coarRUPs.055.20	0.976939203354298	0.358490566037736	0.0701754385964912
845	coarRUPs.056.20	0.911949685534591	0.337526205450734	0.0186335403726708
846	coarRUPs.057.20	0.947589098532495	0.389937106918239	0.010752688172043
847	coarRUPs.058.20	0.932914046121593	0.375262054507338	0.0335195530726257
848	coarRUPs.059.20	0.886792452830189	0.333333333333333	0.0377358490566038
849	coarRUPs.060.20	0.90356394129979	0.327044025157233	0.0128205128205128
850	coarRUPs.061.20	0.825995807127883	0.0125786163522013	0
851	coarRUPs.062.20	0.939203354297694	0.366876310272537	0.0171428571428571
852	coarRUPs.063.20	0.916142557651992	0.341719077568134	0.049079754601227
853	coarRUPs.064.20	0.914046121593291	0.352201257861635	0.0238095238095238
854	coarRUPs.065.20	0.811320754716981	0.010482180293501	0
855	coarRUPs.066.20	0.962264150943396	0.335429769392034	0.0375
856	coarRUPs.067.20	0.987421383647799	0.373165618448637	0.0393258426966292
857	coarRUPs.068.20	0.924528301886792	0.348008385744235	0.0240963855421687
858	coarRUPs.069.20	0.932914046121593	0.341719077568134	0.0245398773006135
859	coarRUPs.070.20	0.943396226415094	0.373165618448637	0.0224719101123595
860	coarRUPs.071.20	0.947589098532495	0.339622641509434	0.0308641975308642
861	coarRUPs.072.20	0.964360587002096	0.381551362683438	0.0494505494505494
862	coarRUPs.073.20	0.958071278825996	0.331236897274633	0.0253164556962025
863	coarRUPs.074.20	0.932914046121593	0.318658280922432	0.0328947368421053
864	coarRUPs.075.20	0.911949685534591	0.368972746331237	0.0227272727272727
865	coarRUPs.076.20	0.888888888888889	0.316561844863732	0.00662251655629139
866	coarRUPs.077.20	0.922431865828092	0.360587002096436	0.0290697674418605
867	coarRUPs.078.20	0.960167714884696	0.331236897274633	0.0443037974683544
868	coarRUPs.079.20	0.981132075471698	0.333333333333333	0.0566037735849057
869	coarRUPs.080.20	0.945492662473795	0.429769392033543	0.0390243902439024
870	coarRUPs.1.20	0.861635220125786	0.318658280922432	0.0131578947368421
871	coarRUPs.10.20	0.788259958071279	0.259958071278826	0.00806451612903226
872	coarRUPs.11.20	0.846960167714885	0.289308176100629	0
873	coarRUPs.12.20	0.719077568134172	0.224318658280922	0
874	coarRUPs.13.20	0.90356394129979	0.322851153039832	0.025974025974026
875	coarRUPs.14.20	0.863731656184486	0.30188679245283	0.0208333333333333
876	coarRUPs.15.20	0.849056603773585	0.331236897274633	0.0316455696202532
877	coarRUPs.16.20	0.748427672955975	0.285115303983228	0
878	coarRUPs.17.20	0.878406708595388	0.30188679245283	0.00694444444444444
879	coarRUPs.18.20	0.788259958071279	0.268343815513627	0.015625
880	coarRUPs.19.20	0.775681341719078	0.249475890985325	0.00840336134453781
881	coarRUPs.2.20	0.851153039832285	0.289308176100629	0.0289855072463768
882	coarRUPs.20.20	0.853249475890985	0.333333333333333	0
883	coarRUPs.21.20	0.792452830188679	0.29979035639413	0.013986013986014
884	coarRUPs.22.20	0.976939203354298	0.331236897274633	0.0379746835443038
885	coarRUPs.23.20	0.784067085953878	0.29559748427673	0.00709219858156028
886	coarRUPs.24.20	0.861635220125786	0.320754716981132	0.0196078431372549
887	coarRUPs.25.20	0.80293501048218	0.280922431865828	0.0149253731343284
888	coarRUPs.26.20	0.792452830188679	0.29979035639413	0.020979020979021
889	coarRUPs.27.20	0.786163522012579	0.306079664570231	0.0273972602739726
890	coarRUPs.28.20	0.880503144654088	0.308176100628931	0.0408163265306122
891	coarRUPs.29.20	0.947589098532495	0.341719077568134	0.0122699386503067
892	coarRUPs.3.20	0.920335429769392	0.316561844863732	0.0264900662251656
893	coarRUPs.30.20	0.714884696016772	0.329140461215933	0.0191082802547771
894	coarRUPs.31.20	0.758909853249476	0.249475890985325	0.00840336134453781
895	coarRUPs.32.20	0.754716981132076	0.278825995807128	0.0075187969924812
896	coarRUPs.33.20	0.742138364779874	0.280922431865828	0.00746268656716418
897	coarRUPs.34.20	0.805031446540881	0.291404612159329	0
898	coarRUPs.35.20	0.744234800838574	0.30188679245283	0
899	coarRUPs.36.20	0.746331236897275	0.287211740041929	0.0218978102189781
900	coarRUPs.37.20	0.708595387840671	0.289308176100629	0.0144927536231884
901	coarRUPs.38.20	0	0	NA
902	coarRUPs.39.20	0.830188679245283	0.29769392033543	0.028169014084507
903	coarRUPs.4.20	0.867924528301887	0.312368972746331	0.0134228187919463
904	coarRUPs.40.20	0.859538784067086	0.335429769392034	0.0125
905	coarRUPs.5.20	0.880503144654088	0.331236897274633	0.0253164556962025
906	coarRUPs.6.20	0.790356394129979	0.289308176100629	0.0072463768115942
907	coarRUPs.7.20	0.754716981132076	0.268343815513627	0.0078125
908	coarRUPs.7601.21	0.968553459119497	0.343815513626834	0.0365853658536585
909	coarRUPs.7602.21	0.937106918238994	0.356394129979036	0.0294117647058824
910	coarRUPs.7603.21	0.972746331236897	0.394129979035639	0.0212765957446809
911	coarRUPs.7604.21	0.993710691823899	0.352201257861635	0.0892857142857143
912	coarRUPs.7605.21	0.991614255765199	0.364779874213836	0.0632183908045977
913	coarRUPs.7606.21	0.993710691823899	0.366876310272537	0.0914285714285714
914	coarRUPs.7607.21	0.985324947589098	0.331236897274633	0.0316455696202532
915	coarRUPs.7608.21	0.987421383647799	0.375262054507338	0.0670391061452514
916	coarRUPs.7609.21	0.9958071278826	0.358490566037736	0.0818713450292398
917	coarRUPs.7610.21	0.991614255765199	0.366876310272537	0.0685714285714286
918	coarRUPs.7611.21	0.991614255765199	0.373165618448637	0.0561797752808989
919	coarRUPs.7612.21	0.987421383647799	0.327044025157233	0.0833333333333333
920	coarRUPs.7613.21	0.880503144654088	0.314465408805031	0.0333333333333333
921	coarRUPs.7614.21	0.970649895178197	0.39622641509434	0.0634920634920635
922	coarRUPs.7615.21	0.976939203354298	0.385744234800839	0.0869565217391304
923	coarRUPs.7616.21	0.976939203354298	0.39832285115304	0.0947368421052632
924	coarRUPs.7617.21	0.974842767295597	0.387840670859539	0.108108108108108
925	coarRUPs.7618.21	0.955974842767296	0.329140461215933	0.0509554140127389
926	coarRUPs.7619.21	0.976939203354298	0.362683438155136	0.0635838150289017
927	coarRUPs.7620.21	0.991614255765199	0.329140461215933	0.089171974522293
928	coarRUPs.7621.21	0.981132075471698	0.318658280922432	0.0789473684210526
929	coarRUPs.7622.21	0.979035639412998	0.362683438155136	0.0520231213872832
930	coarRUPs.7623.21	0.985324947589098	0.419287211740042	0.06
931	coarRUPs.7624.21	0.981132075471698	0.360587002096436	0.0697674418604651
932	coarRUPs.7625.21	0.989517819706499	0.356394129979036	0.0470588235294118
933	coarRUPs.7626.21	0.989517819706499	0.381551362683438	0.0714285714285714
934	coarRUPs.7627.21	0.989517819706499	0.40041928721174	0.0837696335078534
935	coarRUPs.7628.21	0.972746331236897	0.360587002096436	0.0813953488372093
936	coarRUPs.7629.21	0.976939203354298	0.354297693920335	0.0710059171597633
937	coarRUPs.7630.21	0.932914046121593	0.335429769392034	0.05625
938	coarRUPs.7631.21	0.935010482180293	0.339622641509434	0.0308641975308642
939	coarRUPs.7632.21	0.962264150943396	0.318658280922432	0.0394736842105263
940	coarRUPs.7633.21	0.935010482180293	0.331236897274633	0.0126582278481013
941	coarRUPs.7634.21	0.935010482180293	0.371069182389937	0.0282485875706215
942	coarRUPs.7635.21	0.962264150943396	0.339622641509434	0.037037037037037
943	coarRUPs.7636.21	0.966457023060797	0.327044025157233	0.0576923076923077
944	coarRUPs.7637.21	0.970649895178197	0.339622641509434	0.0432098765432099
945	coarRUPs.7638.21	0.947589098532495	0.356394129979036	0.0294117647058824
946	coarRUPs.7639.21	0.983228511530398	0.354297693920335	0.0828402366863905
947	coarRUPs.7640.21	0.958071278825996	0.333333333333333	0.0314465408805031
948	coarRUPs.7641.21	0.974842767295597	0.371069182389937	0.0847457627118644
949	coarRUPs.7642.21	0.926624737945493	0.354297693920335	0.0532544378698225
950	coarRUPs.7643.21	0.937106918238994	0.352201257861635	0.0892857142857143
951	coarRUPs.7644.21	0.966457023060797	0.377358490566038	0.0555555555555556
952	coarRUPs.7645.21	0.983228511530398	0.368972746331237	0.0397727272727273
953	coarRUPs.7646.21	0.870020964360587	0.308176100628931	0.0204081632653061
954	coarRUPs.7647.21	0.943396226415094	0.339622641509434	0.0246913580246914
955	coarRUPs.7648.21	0.890985324947589	0.348008385744235	0.0180722891566265
956	coarRUPs.7649.21	0.914046121593291	0.335429769392034	0.0625
957	coarRUPs.7650.21	0.951781970649895	0.345911949685535	0.0424242424242424
958	coarRUPs.7651.21	0.981132075471698	0.335429769392034	0.0625
959	coarRUPs.7652.21	0.972746331236897	0.364779874213836	0.0747126436781609
960	coarRUPs.7653.21	0.976939203354298	0.387840670859539	0.0702702702702703
961	coarRUPs.7654.21	0.960167714884696	0.377358490566038	0.0833333333333333
962	coarRUPs.7655.21	0.964360587002096	0.360587002096436	0.0523255813953488
963	coarRUPs.7656.21	0.962264150943396	0.358490566037736	0.0584795321637427
964	coarRUPs.7657.21	0.935010482180293	0.337526205450734	0.0124223602484472
965	coarRUPs.7658.21	0.926624737945493	0.308176100628931	0.00680272108843537
966	coarRUPs.7659.21	0.939203354297694	0.358490566037736	0.0292397660818713
967	coarRUPs.7660.21	0.945492662473795	0.333333333333333	0.0314465408805031
968	coarRUPs.8.20	0.786163522012579	0.268343815513627	0.0234375
969	coarRUPs.9.20	0.828092243186583	0.29979035639413	0
970	coarSABs.001.20	0.974842767295597	0.368972746331237	0.0681818181818182
971	coarSABs.002.20	0.985324947589098	0.329140461215933	0.101910828025478
972	coarSABs.003.20	0.981132075471698	0.306079664570231	0.0342465753424658
973	coarSABs.004.20	0.993710691823899	0.308176100628931	0.0816326530612245
974	coarSABs.005.20	0.989517819706499	0.310272536687631	0.0608108108108108
975	coarSABs.006.20	0.991614255765199	0.385744234800839	0.135869565217391
976	coarSABs.007.20	0.991614255765199	0.389937106918239	0.0698924731182796
977	coarSABs.008.20	0.989517819706499	0.394129979035639	0.0797872340425532
978	coarSABs.009.20	0.991614255765199	0.29979035639413	0.0699300699300699
979	coarSABs.010.20	0.989517819706499	0.379454926624738	0.0883977900552486
980	coarSABs.011.20	0.976939203354298	0.364779874213836	0.0574712643678161
981	coarSABs.012.20	0.989517819706499	0.381551362683438	0.148351648351648
982	coarSABs.013.20	0.987421383647799	0.392033542976939	0.0588235294117647
983	coarSABs.014.20	0.989517819706499	0.345911949685535	0.0909090909090909
984	coarSABs.015.20	0.979035639412998	0.387840670859539	0.0756756756756757
985	coarSABs.016.20	0.989517819706499	0.366876310272537	0.0628571428571429
986	coarSABs.017.20	0.989517819706499	0.308176100628931	0.0816326530612245
987	coarSABs.018.20	0.989517819706499	0.356394129979036	0.0647058823529412
988	coarSABs.019.20	0.989517819706499	0.324947589098532	0.0645161290322581
989	coarSABs.020.20	0.989517819706499	0.348008385744235	0.036144578313253
990	coarSABs.021.20	0.987421383647799	0.327044025157233	0.0769230769230769
991	coarSABs.022.20	0.987421383647799	0.308176100628931	0.0476190476190476
992	coarSABs.023.21	0.9958071278826	0.314465408805031	0.06
993	coarSABs.024.21	0.0964360587002096	0.00838574423480084	0
994	coarSABs.025.21	0.989517819706499	0.314465408805031	0.0666666666666667
995	coarSABs.026.21	0.220125786163522	0.0712788259958071	0
996	coarSABs.027.21	0.00209643605870021	0.00209643605870021	0
997	coarSABs.028.21	0.987421383647799	0.291404612159329	0.0647482014388489
998	coarSABs.029.21	0.918238993710692	0.00838574423480084	0.5
999	coarSABs.030.21	0.408805031446541	0.119496855345912	0.0175438596491228
1000	coarSABs.031.21	0.987421383647799	0.329140461215933	0.0318471337579618
1001	coarSABs.032.21	0.989517819706499	0.291404612159329	0.0503597122302158
1002	coarSABs.033.21	0.911949685534591	0.00628930817610063	0
1003	coarSABs.034.21	0.932914046121593	0.276729559748428	0.0151515151515152
1004	coarSABs.035.21	0.00209643605870021	0.00209643605870021	0
1005	coarSABs.036.21	0.0293501048218029	0.0125786163522013	0
1006	coarSABs.037.21	0.985324947589098	0.274633123689727	0.0458015267175573
1007	coarSABs.038.21	0.890985324947589	0.00838574423480084	0
1008	coarSABs.039.21	0.794549266247379	0.238993710691824	0.0263157894736842
1009	coarSABs.040.21	0.00209643605870021	0.00209643605870021	0
1010	coarWASm.001.20	0.989517819706499	0.276729559748428	0.0757575757575758
1011	coarWASm.002.20	0.989517819706499	0.356394129979036	0.0705882352941176
1012	coarWASm.003.20	0.00209643605870021	0.00209643605870021	0
1013	coarWASm.004.20	0.909853249475891	0.259958071278826	0.0403225806451613
1014	coarWASm.005.20	0.951781970649895	0.289308176100629	0.036231884057971
1015	coarWASm.006.20	0.911949685534591	0.253668763102725	0.0413223140495868
1016	coarWASm.007.20	0.819706498951782	0.00628930817610063	0
1017	coarWASm.008.20	0.89937106918239	0.289308176100629	0.0072463768115942
1018	coarWASm.009.20	0.945492662473795	0.322851153039832	0.0194805194805195
1019	coarWASm.010.20	0.935010482180293	0.274633123689727	0.0534351145038168
1020	coarWASm.011.20	0.836477987421384	0.010482180293501	0.2
1021	coarWASm.012.20	0.849056603773585	0.00838574423480084	0
1022	coarWASm.013.20	0.930817610062893	0.257861635220126	0.040650406504065
1023	coarWASm.014.20	0.89937106918239	0.00628930817610063	0
1024	coarWASm.015.20	0.886792452830189	0.255765199161426	0.0245901639344262
1025	coarWASm.016.20	0.832285115303983	0.230607966457023	0
1026	coarWASm.017.20	0.941299790356394	0.280922431865828	0.0223880597014925
1027	coarWASm.018.20	0.955974842767296	0.283018867924528	0.037037037037037
1028	coarWASm.019.20	0.880503144654088	0.272536687631027	0.0230769230769231
1029	coarWASm.020.20	0.968553459119497	0.29559748427673	0.0567375886524823
1030	coarWASm.021.20	0.861635220125786	0.00628930817610063	0
1031	coarWASm.022.20	0.872117400419287	0.245283018867925	0.0170940170940171
1032	coarWASm.023.20	0.949685534591195	0.276729559748428	0.0454545454545455
1033	coarWASm.2951.21	0.859538784067086	0.293501048218029	0
1034	coarWASm.2952.21	0.945492662473795	0.320754716981132	0.0196078431372549
1035	coarWASm.2953.21	0.941299790356394	0.247379454926625	0.0508474576271186
1036	coarWASm.2954.21	0.970649895178197	0.29559748427673	0.0709219858156028
1037	coarWASm.2955.21	0.941299790356394	0.30188679245283	0.0416666666666667
1038	coarWASm.2956.21	0.943396226415094	0.289308176100629	0.0434782608695652
1039	coarWASm.2957.21	0.960167714884696	0.333333333333333	0.0314465408805031
1040	coarWASm.2958.21	0.968553459119497	0.316561844863732	0.033112582781457
1041	coarWASm.2959.21	0.924528301886792	0.268343815513627	0.0234375
1042	coarWASm.2960.21	0.949685534591195	0.310272536687631	0.0472972972972973
1043	coarWASm.2961.21	0.882599580712788	0.262054507337526	0.016
1044	coarWASm.2962.21	0.960167714884696	0.310272536687631	0.0202702702702703
1045	coarWASm.2963.21	0.884696016771488	0.276729559748428	0.0151515151515152
1046	coarWASm.2964.21	0.920335429769392	0.308176100628931	0.0272108843537415
1047	coarWASm.2965.21	0.985324947589098	0.293501048218029	0.0714285714285714
1048	coarWASm.2966.21	0.932914046121593	0.308176100628931	0.00680272108843537
1049	coarWASm.2967.21	0.960167714884696	0.274633123689727	0.0458015267175573
1050	coarWASm.2968.21	0.932914046121593	0.270440251572327	0.0232558139534884
1051	coarWASm.2969.21	0.966457023060797	0.293501048218029	0.0357142857142857
1052	coarWASm.2970.21	0.960167714884696	0.276729559748428	0.053030303030303
1053	coarWASm.2971.21	0.937106918238994	0.291404612159329	0.0431654676258993
1054	coarWASm.2972.21	0.924528301886792	0.266247379454927	0.0236220472440945
1055	coarWASm.2973.21	0.882599580712788	0.280922431865828	0.00746268656716418
1056	coarWASm.2974.21	0.90146750524109	0.276729559748428	0
1057	coarWASm.2975.21	0.970649895178197	0.287211740041929	0.0510948905109489
1058	coarWASm.2976.21	0.777777777777778	0.259958071278826	0.0161290322580645
1059	coarWASm.2977.21	0.974842767295597	0.276729559748428	0.0606060606060606
1060	coarWASm.2978.21	0.989517819706499	0.29559748427673	0.0709219858156028
1061	coarWASm.2979.21	0.807127882599581	0.308176100628931	0.0204081632653061
1062	coarWASm.2980.21	0.953878406708595	0.308176100628931	0.054421768707483
1063	coarWASm.2981.21	0.935010482180293	0.339622641509434	0.0123456790123457
1064	coarWASm.2982.21	0.958071278825996	0.283018867924528	0.0444444444444444
1065	coarWASm.2983.21	0.922431865828092	0.29769392033543	0.0211267605633803
1066	coarWASm.2984.21	0.949685534591195	0.306079664570231	0.0616438356164384
1067	coarWASm.2985.21	0.955974842767296	0.289308176100629	0.0434782608695652
1068	coarWASm.2986.21	0.893081761006289	0.312368972746331	0
1069	coarWASm.2987.21	0.890985324947589	0.236897274633124	0
1070	coarWASm.2988.21	0.939203354297694	0.310272536687631	0.0337837837837838
1071	coarWASm.2989.21	0.981132075471698	0.30398322851153	0.0413793103448276
1072	coarWASm.2990.21	0.989517819706499	0.285115303983228	0.0661764705882353
1073	coarWASm.2991.21	0.953878406708595	0.283018867924528	0.037037037037037
1074	coarWASm.2992.21	0.930817610062893	0.268343815513627	0.03125
1075	coarWASm.2993.21	0.949685534591195	0.293501048218029	0.0642857142857143
1076	coarWASm.2994.21	0.943396226415094	0.387840670859539	0.0702702702702703
1077	coarWASm.2995.21	0.951781970649895	0.316561844863732	0.033112582781457
1078	coarWASm.2996.21	0.932914046121593	0.308176100628931	0.0680272108843537
1079	coarWASm.2997.21	0.943396226415094	0.316561844863732	0.0463576158940397
1080	coarWASm.2998.21	0.935010482180293	0.276729559748428	0.0227272727272727
1081	coarWASm.2999.21	0.945492662473795	0.306079664570231	0.0479452054794521
1082	coarWASm.3000.21	0.943396226415094	0.29979035639413	0.027972027972028
1083	coarWASm.3012.21	0.0524109014675052	0	NA
1084	coarWASm.3013.21	0.0440251572327044	0	NA
1085	coarWASm.3276.21	0.90356394129979	0.0146750524109015	0
1086	coarWASm.3277.21	0.993710691823899	0.341719077568134	0.0674846625766871
1087	coarWASm.3278.21	0.985324947589098	0.310272536687631	0.027027027027027
1088	coarWASm.3279.21	0.970649895178197	0.306079664570231	0.0342465753424658
1089	coarWASm.3280.21	0.981132075471698	0.310272536687631	0.0405405405405405
1090	coarWASm.3281.21	0.960167714884696	0.308176100628931	0.0340136054421769
1091	coarWASm.3282.21	0.976939203354298	0.316561844863732	0.0529801324503311
1092	coarWASm.3283.21	0.958071278825996	0.356394129979036	0.0529411764705882
1093	coarWASm.3284.21	0.970649895178197	0.293501048218029	0.0357142857142857
1094	coarWASm.3285.21	0.974842767295597	0.322851153039832	0.0844155844155844
1095	coarWASm.3286.21	0.964360587002096	0.289308176100629	0.0579710144927536
1096	coarWASm.3287.21	0.970649895178197	0.316561844863732	0.0596026490066225
1097	coarWASm.3288.21	0.989517819706499	0.30188679245283	0.0902777777777778
1098	coarWASm.3289.21	0.949685534591195	0.270440251572327	0.00775193798449612
1099	coarWASm.3290.21	0.941299790356394	0.278825995807128	0.0150375939849624
1100	coarWASm.3291.21	0.955974842767296	0.274633123689727	0.0458015267175573
1101	coarWASm.3292.21	0.943396226415094	0.268343815513627	0.0546875
1102	coarWASm.3293.21	0.930817610062893	0.285115303983228	0.0147058823529412
1103	coarWASm.3294.21	0.928721174004193	0.293501048218029	0.0142857142857143
1104	coarWASm.3295.21	0.974842767295597	0.29559748427673	0.0283687943262411
1105	coarWASm.3296.21	0.985324947589098	0.354297693920335	0.0532544378698225
1106	coarWASm.3297.21	0.960167714884696	0.278825995807128	0.037593984962406
1107	coarWASm.3298.21	0.943396226415094	0.289308176100629	0.0289855072463768
1108	coarWASm.3299.21	0.951781970649895	0.270440251572327	0.0387596899224806
1109	coarWASm.3300.21	0.939203354297694	0.358490566037736	0.0350877192982456
1110	coarWASm.3301.21	0.876310272536688	0.274633123689727	0.0152671755725191
1111	coarWASm.3302.21	0.949685534591195	0.322851153039832	0.0324675324675325
1112	coarWASm.3303.21	0.924528301886792	0.289308176100629	0.0507246376811594
1113	coarWASm.3304.21	0.928721174004193	0.289308176100629	0.0217391304347826
1114	coarWASm.3305.21	0.935010482180293	0.322851153039832	0.0324675324675325
1115	coarWASm.3306.21	0.937106918238994	0.272536687631027	0.0307692307692308
1116	coarWASm.3307.21	0.985324947589098	0.291404612159329	0.0503597122302158
1117	coarWASm.3308.21	0.985324947589098	0.320754716981132	0.065359477124183
1118	coarWASm.3309.21	0.920335429769392	0.285115303983228	0.0147058823529412
1119	coarWASm.3310.21	0.922431865828092	0.341719077568134	0.0674846625766871
1120	coarWASm.3311.21	0.943396226415094	0.366876310272537	0.0285714285714286
1121	coarWASm.3312.21	0.911949685534591	0.362683438155136	0.023121387283237
1122	coarWASm.3313.21	0.926624737945493	0.322851153039832	0.0324675324675325
1123	coarWASm.3314.21	0.924528301886792	0.331236897274633	0.0316455696202532
1124	coarWASm.3315.21	0.90146750524109	0.345911949685535	0.0242424242424242
1125	coarWASm.3316.21	0.924528301886792	0.339622641509434	0.0185185185185185
1126	coarWASm.3317.21	0.935010482180293	0.333333333333333	0.0628930817610063
1127	coarWASm.3318.21	0.932914046121593	0.352201257861635	0.0476190476190476
1128	coarWASm.3319.21	0.974842767295597	0.320754716981132	0.0326797385620915
1129	coarWASm.3320.21	0.987421383647799	0.314465408805031	0.06
1130	coarWASm.3321.21	0.930817610062893	0.324947589098532	0.0516129032258065
1131	coarWASm.3322.21	0.943396226415094	0.331236897274633	0.0379746835443038
1132	coarWASm.3323.21	0.914046121593291	0.345911949685535	0.0303030303030303
1133	coarWASm.3324.21	0.932914046121593	0.320754716981132	0.0261437908496732
1134	coarWASm.3325.21	0.958071278825996	0.324947589098532	0.0516129032258065
1135	coarWASm.3326.21	0.953878406708595	0.312368972746331	0.0268456375838926
1136	coarWASm.3327.21	0.941299790356394	0.339622641509434	0.0246913580246914
1137	coarWASm.3328.21	0.872117400419287	0.00628930817610063	0
1138	coarWASm.3329.21	0.960167714884696	0.339622641509434	0.0679012345679012
1139	coarWASm.3330.21	0.941299790356394	0.356394129979036	0.0411764705882353
1140	coarWASm.3331.21	0	0	NA
1141	coarWASm.3332.21	0.989517819706499	0.425576519916143	0.0591133004926108
1142	coarWASm.3333.21	0.937106918238994	0.333333333333333	0.0251572327044025
1143	coarWASm.3334.21	0.949685534591195	0.350104821802935	0.0419161676646707
1144	coarWASm.3335.21	0.939203354297694	0.327044025157233	0.0128205128205128
1145	coarWASm.3336.21	0.943396226415094	0.371069182389937	0.0508474576271186
1146	coarWASm.3337.21	0.962264150943396	0.339622641509434	0.0432098765432099
1147	coarWASm.3338.21	0.947589098532495	0.333333333333333	0.0251572327044025
1148	coarWASm.3339.21	0.932914046121593	0.350104821802935	0.0359281437125748
1149	coarWASm.3340.21	0.941299790356394	0.337526205450734	0.0372670807453416
1150	coarWASm.3341.21	0.958071278825996	0.368972746331237	0.0511363636363636
1151	coarWASm.3342.21	0.958071278825996	0.354297693920335	0.0236686390532544
1152	coarWASm.3343.21	0.985324947589098	0.339622641509434	0.0617283950617284
1153	coarWASm.3344.21	0.991614255765199	0.333333333333333	0.10062893081761
1154	coarWASm.3345.21	0.964360587002096	0.329140461215933	0.0445859872611465
1155	coarWASm.3346.21	0.935010482180293	0.545073375262054	0.392307692307692
1156	coarWASm.3347.21	0.945492662473795	0.329140461215933	0.0382165605095541
1157	coarWASm.3348.21	0.962264150943396	0.308176100628931	0.0680272108843537
1158	coarWASm.3349.21	0.947589098532495	0.364779874213836	0.0402298850574713
1159	coarWASm.3350.21	0.960167714884696	0.356394129979036	0.0352941176470588
