community,river.name,sample_number,species,date,latitude,longitude,fishes_id,stock_clean,species_clean
Chisasibi,LaGrandeRiver,1882,Whitefish,31-07-2021,53.843409,-79.053399,coclLAGs_1882-21,Source,Whitefish
Chisasibi,BeaverRiverArea,1980,Whitefish,21-08-2021,53.40647,-79.033438,coclCHIm_1980-21,Mixed,Whitefish
Chisasibi,BeaverRiverArea,1981,Whitefish,21-08-2021,53.40647,-79.033438,coclCHIm_1981-21,Mixed,Whitefish
Chisasibi,Biagadwshi,2423,Whitefish,02-09-2021,54.018825,-79.086647,coclBIAs_2423-21,Source,Whitefish
Chisasibi,Biagadwshi,2420,Whitefish,02-09-2021,54.018825,-79.086647,coclBIAs_2420-21,Source,Whitefish
Chisasibi,Biagadwshi,2416,Whitefish,02-09-2021,54.018825,-79.086647,coclBIAs_2416-21,Source,Whitefish
Chisasibi,Biagadwshi,2409,Whitefish,02-09-2021,54.018825,-79.086647,coclBIAs_2409-21,Source,Whitefish
Eastmain,JamesBay,553,Whitefish,14-09-2021,52.395776,-78.585771,coclEASm_553-21,Mixed,Whitefish
Eastmain,JamesBay,566,Whitefish,14-09-2021,52.395776,-78.585771,coclEASm_566-21_1,Mixed,Whitefish
Eastmain,JamesBay,570,Whitefish,14-09-2021,52.395776,-78.585771,coclEASm_570-21,Mixed,Whitefish
Eastmain,EastmainRiver,624,Whitefish,27-10-2021,52.256064,-78.44315,coclEASs_624-21,Source,Whitefish
Wemindji,LongPoint,1028,Whitefish,09-11-2021,52.883406,-78.89101,coclWEMm_1028-21,Mixed,Whitefish
Waskaganish,NottawayRiver,,Whitefish,01-10-2021,51.177888,-78.908844,coclNOTs_7032-21,Source,Whitefish
Eastmain,Mixed,800,Whitefish,15-07-2022,52.26318,-78.56783,coclEASm_800-22,Mixed,Whitefish
Eastmain,Mixed,846,Whitefish,19-07-2022,52.26318,-78.56783,coclEASm_846-22,Mixed,Whitefish
Eastmain,Mixed,866,Whitefish,19-07-2022,52.26318,-78.56783,coclEASm_866-22,Mixed,Whitefish
Eastmain,Mixed,4309,Whitefish,18-08-2022,52.398367,-78.577657,coclEASm_4309-22,Mixed,Whitefish
Eastmain,Spit Island,4360,Whitefish,19-08-2022,52.3983,-78.5776,coclEASm_4360-22,Mixed,Whitefish
Eastmain,Spit Island,4363,Whitefish,19-08-2022,52.3983,-78.5776,coclEASm_4363-22,Mixed,Whitefish
Eastmain,Spit Island,4369,Whitefish,19-08-2022,52.3983,-78.5776,coclEASm_4369-22,Mixed,Whitefish
Eastmain,Spit Island,4373,Whitefish,19-08-2022,52.3983,-78.5776,coclEASm_4373-22,Mixed,Whitefish
Eastmain,Spit Island,4377,Whitefish,19-08-2022,52.3983,-78.5776,coclEASm_4377-22,Mixed,Whitefish
Waskaganish,Rupert Bay,3728,whitefish,09-08-2022,51.300805,-78.923716,coclWASm_3728-22,Mixed,Whitefish
Waskaganish,Rupert Bay,3729,whitefish,09-08-2022,51.300805,-78.923716,coclWASm_3729-22,Mixed,Whitefish
Waskaganish,Rupert Bay,3732,whitefish,09-08-2022,51.300805,-78.923716,coclWASm_3732-22,Mixed,Whitefish
Waskaganish,Rupert Bay,3733,whitefish,09-08-2022,51.300805,-78.923716,coclWASm_3733-22,Mixed,Whitefish
Wemindji,Aachikush Aapish-Kishit,1071,Whitefish,08-09-2022,52.997094,-78.958151,coclWEMm_1071-22,Mixed,Whitefish
Wemindji,Aachikush Aapish-Kishit,1072,Whitefish,08-09-2022,52.997094,-78.958151,coclWEMm_1072-22,Mixed,Whitefish
Wemindji,Aachikush Aapish-Kishit,1074,Whitefish,08-09-2022,52.997094,-78.958151,coclWEMm_1074-22,Mixed,Whitefish
Wemindji,Waayaau,1117,Whitefish,23-08-2022,52.983408,-78.901603,coclWEMm_1117-22,Mixed,Whitefish
Wemindji,Waamishtikushiish,1161,Whitefish,23-08-2022,52.989387,-78.93899,coclWEMm_1161-22,Mixed,Whitefish
Wemindji,Uwaayaau,1018,Whitefish,08-05-2022,52.983565,-78.942004,coclWEMm_1018-22,Mixed,Whitefish
Wemindji,Wamish-Tikushiish,1164,Whitefish,23-08-2022,52.989387,-78.901603,coclWEMm_1164-22,Mixed,Whitefish
Wemindji,Wamish-Tikushiish,1168,Whitefish,23-08-2022,52.989387,-78.901603,coclWEMm_1168-22,Mixed,Whitefish
Whapmagoostui,Hudson's Bay - First River,4762,Whitefish,29-07-2022,55.25,-79.6466,coclWHAm_4762-22,Mixed,Whitefish
Whapmagoostui,Hudson's Bay - First River,4770,Whitefish,29-07-2022,55.25,-79.6466,coclWHAm_4770-22,Mixed,Whitefish
Whapmagoostui,Hudson's Bay - First River,9055,Whitefish,02-08-2022,55.25,-79.6466,coclWHAm_9055-22,Mixed,Whitefish
Whapmagoostui,Hudson's Bay - First River,9056,Whitefish,02-08-2022,55.25,-79.6466,coclWHAm_9056-22,Mixed,Whitefish
Whapmagoostui,Hudson's Bay - First River,9063,Whitefish,02-08-2022,55.25,-79.6466,coclWHAm_9063-22,Mixed,Whitefish
Whapmagoostui,First River,9067,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9067-22,Mixed,Whitefish
Whapmagoostui,First River,9068,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9068-22,Mixed,Whitefish
Whapmagoostui,First River,9069,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9069-22,Mixed,Whitefish
Whapmagoostui,First River,9071,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9071-22,Mixed,Whitefish
Whapmagoostui,First River,9073,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9073-22,Mixed,Whitefish
Whapmagoostui,First River,9074,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9074-22,Mixed,Whitefish
Whapmagoostui,First River,9077,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9077-22,Mixed,Whitefish
Whapmagoostui,First River,9079,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9079-22,Mixed,Whitefish
Whapmagoostui,First River,9088,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9088-22,Mixed,Whitefish
Whapmagoostui,First River,9166,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9166-22,Mixed,Whitefish
Whapmagoostui,First River,9167,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9167-22,Mixed,Whitefish
Whapmagoostui,First River,9168,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9168-22,Mixed,Whitefish
Whapmagoostui,First River,9171,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9171-22,Mixed,Whitefish
Whapmagoostui,First River,9174,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9174-22,Mixed,Whitefish
Whapmagoostui,First River,9177,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9177-22,Mixed,Whitefish
Whapmagoostui,First River,9180,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9180-22,Mixed,Whitefish
Whapmagoostui,First River,9182,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9182-22,Mixed,Whitefish
Whapmagoostui,First River,9231,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9231-22,Mixed,Whitefish
Whapmagoostui,First River,9233,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9233-22,Mixed,Whitefish
Whapmagoostui,First River,9234,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9234-22,Mixed,Whitefish
Whapmagoostui,First River,9235,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9235-22,Mixed,Whitefish
Whapmagoostui,First River,9236,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9236-22,Mixed,Whitefish
Whapmagoostui,First River,9238,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9238-22,Mixed,Whitefish
Whapmagoostui,First River,9317,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9317-22,Mixed,Whitefish
Whapmagoostui,First River,9319,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9319-22,Mixed,Whitefish
Whapmagoostui,First River,9326,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9326-22,Mixed,Whitefish
Whapmagoostui,First River,9327,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9327-22,Mixed,Whitefish
Whapmagoostui,First River,9328,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9328-22,Mixed,Whitefish
Whapmagoostui,First River,9330,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9330-22,Mixed,Whitefish
Whapmagoostui,First River,9334,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9334-22,Mixed,Whitefish
Whapmagoostui,First River,9336,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9336-22,Mixed,Whitefish
Whapmagoostui,First River,9337,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9337-22,Mixed,Whitefish
Whapmagoostui,First River,9338,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9338-22,Mixed,Whitefish
Whapmagoostui,First River,9340,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9340-22,Mixed,Whitefish
Whapmagoostui,Little Whale River,9242,Whitefish,14-08-2022,56.5206667,-77.3271667,coclWHAm_9242-22,Mixed,Whitefish
Whapmagoostui,Little Whale River,9246,Whitefish,14-08-2022,56.5206667,-77.3271667,coclWHAm_9246-22,Mixed,Whitefish
Whapmagoostui,First River,9395,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9395-22,Mixed,Whitefish
Whapmagoostui,First River,9401,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9401-22,Mixed,Whitefish
Whapmagoostui,First River,9410,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9410-22,Mixed,Whitefish
Whapmagoostui,First River,9415,Whitefish,14-08-2022,55.25,-79.6466,coclWHAm_9415-22,Mixed,Whitefish
Eastmain,Eastmain River/Fishing River Opening,634,Whitefish,22-03-2022,52.25548,-78.44465,coclEASs_634-22,Source,Whitefish
Eastmain,Eastmain River/Fishing River Opening,640,Whitefish,22-03-2022,52.25548,-78.44465,coclEASs_640-22,Source,Whitefish
Eastmain,Eastmain River/Fishing River,726,Whitefish,28-03-2022,52.257035,-78.436755,coclEASs_726-22,Source,Whitefish
Eastmain,Eastmain River/Fishing River,730,Whitefish,28-03-2022,52.257035,-78.436755,coclEASs_730-22,Source,Whitefish
Eastmain,Eastmain River/Fishing River,735,Whitefish,28-03-2022,52.257035,-78.436755,coclEASs_735-22,Source,Whitefish
Eastmain,Eastmain River/Fishing River,738,Whitefish,28-03-2022,52.257035,-78.436755,coclEASs_738-22,Source,Whitefish
Eastmain,Eastmain River/Fishing River,778,Whitefish,30-03-2022,52.257035,-78.436755,coclEASs_778-22,Source,Whitefish
Chisasibi,LG1,2842,Whitefish,16-06-2021,54.3445,-77.4905,coclLAGs_2842-22,Source,Whitefish
Eastmain,JamesBay,566,Whitefish,14-09-2021,52.395776,-78.585771,coclEASm_566-21,Mixed,Whitefish
Chisasibi,LaGrande,S21,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_021-20,Source,Whitefish
Chisasibi,LaGrande,S22,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_022-20,Source,Whitefish
Chisasibi,LaGrande,S23,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_023-20,Source,Whitefish
Chisasibi,LaGrande,S24,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_024-20,Source,Whitefish
Chisasibi,LaGrande,S25,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_025-20,Source,Whitefish
Chisasibi,LaGrande,S26,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_026-20,Source,Whitefish
Chisasibi,LaGrande,S27,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_027-20,Source,Whitefish
Chisasibi,LaGrande,S28,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_028-20,Source,Whitefish
Chisasibi,LaGrande,S29,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_029-20,Source,Whitefish
Chisasibi,LaGrande,S30,Whitefish,20-10-2020,53.839,-78.947616,coclLAGs_030-20,Source,Whitefish
